guessed_brand_name,product_count,parent_company,source_note,match_type
Glimtide,5,,,
Glimulin,10,,,
Glimy,14,,,
Glimzab,9,,,
Glinto,24,,,
Glipacure,6,,,
Glipcrin,12,,,
Glipmate,5,,,
Gliptagreat,13,,,
Glipy,7,,,
Glisen,15,,,
Glisimet,6,,,
Glitaray,20,,,
Glitaris,7,,,
Glivipride,6,,,
Glix,5,,,
Glizato,6,,,
Glizid,14,,,
Globac,7,,,
Global,21,,,
Glorimet,5,,,
Glow,26,,,
Glucobeat,5,,,
Glucobit,6,,,
Glucocard,7,,,
Glucolive,10,,,
Glucomin,7,,,
Glucon,28,,,
Gluconorm,40,,,
Glucoris,6,,,
Glucorite,5,,,
Glucoryl,22,,,
Glucose,13,,,
Glucovita,8,,,
Glucoway,6,,,
Glucreta,20,,,
Gludrain,5,,,
Gluformin,12,,,
Gluject,7,,,
Glura,12,,,
Glutone,8,,,
Gluvilda,11,,,
Gluxit,17,,,
Gluzempa,8,,,
Glyaha,6,,,
Glycebose,6,,,
Glycerin,20,,,
Glycerol,6,,,
Glychek,9,,,
Glycichek,7,,,
Glyciday,6,,,
Glycilarc,23,,,
Glycimep,29,,,
Glycimust,6,,,
Glycinorm,17,,,
Glyciphage,17,,,
Glycirite,8,,,
Glycirol,5,,,
Glycivas,9,,,
Glyco,5,,,
Glycohale,7,,,
Glycomet,28,,,
Glycozide,9,,,
Glymax,5,,,
Glynamic,14,,,
Glyree,12,,,
Glz,6,,,
Gmet,5,,,
Gmm,12,,,
Gnx,5,,,
Go,16,,,
Godrej,60,,,
Gokul,6,,,
Gold,5,,,
Golden,18,,,
Good,59,,,
Goodbag,10,,,
Goodhome,10,,,
Goswamy,6,,,
Gp,5,,,
Gramocef,9,,,
Grd,16,,,
Grenil,5,,,
Gride,13,,,
Grilinctus,9,,,
Groviva,30,,,
Gubb,53,,,
Gudcef,15,,,
Gudgesic,8,,,
Gudpres,6,,,
Guedel,6,,,
Gumex,5,,,
Gut,8,,,
Gutpact,6,,,
Gzor,19,,,
Haem,8,,,
Hair,32,,,
Haldirams,7,,,
Hallens,7,,,
Halobet,7,,,
Halonext,5,,,
Halotop,6,,,
Halovate,11,,,
Halox,14,,,
Handloom,5,,,
Hansaplast,30,,,
Happi,11,,,
Happy,9,,,
Happydent,6,,,
Harpic,10,Reckitt Benckiser (India) Ltd,RB brand,exact
Hatric,9,,,
Hawaban,5,,,
Hb,27,,,
Head,40,,,
Health,15,,,
Healthyr,16,,,
Hello,14,,,
Hemfer,10,,,
Hemocare,7,,,
Henotel,7,,,
Hep,5,,,
Hepa,7,,,
Hepatoglobine,6,,,
Herbale,5,,,
Herperax,5,,,
Hest,9,,,
Hexaglim,5,,,
Hexidine,5,,,
Hexilak,5,,,
Hhcefi,5,,,
Hhcepo,5,,,
Hhfexo,5,,,
Hhlevo,5,,,
Hi,20,,,
Hicet,6,,,
Hicon,7,,,
Hicope,5,,,
Hifen,10,,,
Hifenac,14,,,
High,8,,,
Hilmet,11,,,
Himalaya,359,Himalaya Wellness Company,Formerly The Himalaya Drug Company,exact
Himani,6,,,
Hinged,7,,,
Hinglact,5,,,
Hiora,12,,,
Hipres,5,,,
Hipride,7,,,
Histac,5,,,
Histafree,7,,,
Hit,22,,,
Hiv,6,,,
Hmet,12,,,
Homodip,6,,,
Honey,7,,,
Hopace,8,,,
Hopecard,7,,,
Horlicks,40,Hindustan Unilever Ltd,HUL acquired GSK Consumer's food/drinks brands,exact
Hosit,8,,,
Hot,11,,,
Hovite,5,,,
Huchnil,6,,,
Hucog,8,,,
Huggies,159,Kimberly-Clark,Kimberly-Clark brand,exact
Humalog,11,,,
Human,13,,,
Huminsulin,12,,,
Humog,5,,,
Humollient,5,,,
Hydrogen,10,,,
Hydroheal,5,,,
Hydronic,6,,,
Hyla,6,,,
Hylosoft,5,,,
Hyocimax,5,,,
Hypertel,7,,,
Hytel,9,,,
Ibugesic,12,,,
Ice,8,,,
Iconac,5,,,
Ideal,7,,,
Ignalis,9,,,
Igol,6,,,
Imf,6,,,
Imiclo,6,,,
Imidil,5,,,
Imported,14,,,
Impurose,13,,,
Imxia,12,,,
Incresit,6,,,
Indclav,6,,,
Inderal,7,,,
Indica,13,,,
Indipil,6,,,
Inditel,12,,,
Indulekha,9,,,
Infant,7,,,
Innovcares,5,,,
Instaflex,7,,,
Insuform,10,,,
Insugen,12,,,
Insulin,9,,,
Insuman,7,,,
Insupride,6,,,
Insutrend,10,,,
Intagesic,5,,,
Intaglip,8,,,
Intens,9,,,
Intoto,6,,,
Intra,10,,,
Inucard,6,,,
Inudap,5,,,
Inurosu,6,,,
Iodex,15,,,
Ipravent,5,,,
Irivisc,5,,,
Irozorb,7,,,
Irs,6,,,
Iscept,5,,,
Isotroin,5,,,
Isratel,7,,,
Isro,8,,,
Isryl,10,,,
Istaglad,6,,,
Istamet,15,,,
Istavel,9,,,
It,7,,,
Itaspor,6,,,
Itch,7,,,
Itchguard,6,,,
Itin,5,,,
Itragreat,6,,,
Itrasys,7,,,
Itratuf,6,,,
Itromed,6,,,
Itrostred,6,,,
Iv,18,,,
Ivabrad,5,,,
Ivepred,7,,,
Ivrea,6,,,
Iz,7,,,
Izra,5,,,
Jac,8,,,
Jalra,9,,,
Jankey,6,,,
Jardiance,5,,,
Jaycot,5,,,
Jbtor,7,,,
Jioglim,5,,,
Jms,5,,,
Jocare,6,,,
Jodapa,7,,,
Johnson,31,,,
Johnsonplast,6,,,
Johnsons,77,Kenvue Inc,Spun off from Johnson & Johnson's consumer arm,normalized
Joint,13,,,
Jointace,11,,,
Jolen,7,,,
Jonac,8,,,
Jotter,5,,,
Joy,36,,,
Joykem,5,,,
Joypride,5,,,
Jp,7,,,
Jubiglim,12,,,
Jubilant,5,,,
Jubilants,7,,,
Jubira,13,,,
Jupicent,5,,,
Jupiros,15,,,
Jusdee,7,,,
Juslina,6,,,
Just,7,,,
Justin,5,,,
Justoza,16,,,
Kai,5,,,
Kailas,6,,,
Kamasutra,47,,,
Kansel,8,,,
Kapiva,21,,,
Kara,9,,,
Kare,10,,,
Karman,6,,,
Kayam,6,,,
Keflor,7,,,
Kefpod,7,,,
Kelloggs,27,,,
Kenacort,6,,,
Kenko,15,,,
Kenz,9,,,
Keo,6,,,
Keppra,5,,,
Kera,9,,,
Keraglo,13,,,
Kersol,7,,,
Kesh,27,,,
Ketafung,10,,,
Keto,24,,,
Ketocip,6,,,
Ketofresh,5,,,
Ketokem,6,,,
Ketonext,5,,,
Ketorol,5,,,
Ketoscore,5,,,
Kevon,8,,,
Kiddos,85,,,
Kidicare,5,,,
Kidodent,9,,,
Kids,12,,,
Kinder,5,,,
Kinematics,8,,,
Kinley,5,,,
Kit,7,,,
Kitmox,5,,,
Klean,5,,,
Klm,10,,,
Klmklin,5,,,
Klox,5,,,
Knee,35,,,
Kneecap,6,,,
Kodak,5,,,
Kofarest,11,,,
Koflet,13,,,
Kofol,7,,,
Kohinoor,16,,,
Kojiglo,8,,,
Konaz,8,,,
Koochees,6,,,
Kotex,10,,,
Kozisol,5,,,
Krack,5,,,
Ks,43,,,
Kt,7,,,
Kufquit,6,,,
Kufril,5,,,
Kuka,9,,,
Kynzo,5,,,
Kz,11,,,
La,22,,,
Lacne,6,,,
Lacosam,6,,,
Lacotide,5,,,
Lacryl,8,,,
Lactare,7,,,
Lactifiber,5,,,
Lacto,24,,,
Lactodex,21,,,
Lactogen,21,,,
Laformin,8,,,
Lakme,73,,,
Lambency,5,,,
Lametec,6,,,
Lamez,8,,,
Lamifin,9,,,
Lamino,14,,,
Lamitor,6,,,
Lamivir,5,,,
Landex,7,,,
Laregab,8,,,
Lariago,7,,,
Lasita,5,,,
Lasma,8,,,
Laveta,8,,,
Lavian,5,,,
Laxit,5,,,
Laxmi,6,,,
Laxopeg,6,,,
Layerr,9,,,
Lays,17,,,
Lcd,5,,,
Lcz,6,,,
Lecope,6,,,
Lee,6,,,
Leeford,8,,,
Leekuf,6,,,
Lenangio,6,,,
Lethyrox,14,,,
Leukoplast,6,,,
Levemex,7,,,
Levenue,7,,,
Levepsy,7,,,
Levera,13,,,
Levesam,6,,,
Levetrix,5,,,
Levexx,5,,,
Levigress,6,,,
Levigxar,5,,,
Levipil,9,,,
Levocet,8,,,
Levolin,17,,,
Levomac,6,,,
Levroxa,6,,,
Lezyncet,6,,,
Liberty,12,,,
Life,9,,,
Lifebuoy,58,Hindustan Unilever Ltd,HUL brand,exact
Lifid,6,,,
Lifree,14,,,
Lilituf,5,,,
Limer,5,,,
Linabite,9,,,
Linacip,7,,,
Linahenz,7,,,
Linanext,9,,,
Linapil,7,,,
Linapride,10,,,
Linares,7,,,
Linaxa,13,,,
Linero,6,,,
Linzer,7,,,
Liofen,9,,,
Lion,10,,,
Lipi,5,,,
Lipicure,19,,,
Lipifine,8,,,
Lipigo,7,,,
Lipikind,11,,,
Lipirose,14,,,
Lipisafe,6,,,
Lipitab,8,,,
Lipitas,13,,,
Lipitrack,8,,,
Liponorm,7,,,
Lipril,5,,,
Lipton,7,,,
Liquid,36,,,
Listerine,27,,,
Listril,5,,,
Little,12,,,
Littles,30,,,
Liv,13,,,
Livafin,6,,,
Liveasy,109,,,
Livogen,11,,,
Livoluk,6,,,
Livomyn,7,,,
Livon,12,,,
Livopill,5,,,
Lizol,7,,,
Lm,10,,,
Ln,6,,,
Lndip,9,,,
Lo,6,,,
Lobate,10,,,
Lobazam,5,,,
Logihair,6,,,
Lonazep,9,,,
Longifene,5,,,
Lonopin,6,,,
Looz,14,,,
Lopez,6,,,
Loreal,83,,,
Lornit,6,,,
Lorsaid,8,,,
Losanorm,6,,,
Losar,8,,,
Lotus,33,,,
Lovax,6,,,
Lovin,5,,,
Lox,10,,,
Loyfenac,6,,,
Loyzide,10,,,
Lozivate,10,,,
Lps,5,,,
Lt,5,,,
Lubrijoint,8,,,
Lukotas,5,,,
Lulibet,7,,,
Lulibrut,6,,,
Lulican,10,,,
Luliconaz,5,,,
Lulifin,8,,,
Luliford,8,,,
Lulitec,5,,,
Lulizol,5,,,
Luly,6,,,
Lumbo,6,,,
Lumerax,6,,,
Lumicare,10,,,
Lupi,12,,,
Lupifit,5,,,
Lupigest,5,,,
Lupin,6,Lupin Ltd,Public company,exact
Lupisit,14,,,
Lupisulin,9,,,
Lupizyme,5,,,
Lupride,7,,,
Luvlap,6,,,
Lux,39,,,
Lycored,5,,,
Lyfcare,5,,,
Lynx,10,,,
Lyser,9,,,
M2,10,,,
Maaza,6,,,
Mac,14,,,
Macbery,11,,,
Macfast,8,,,
Macgest,6,,,
Macox,9,,,
Macpod,13,,,
Macpred,6,,,
Macpril,5,,,
Macprot,10,,,
Macsart,11,,,
Macsita,9,,,
Mactor,6,,,
Macvestin,5,,,
Maczone,8,,,
Maggi,8,,,
Magnesium,8,,,
Maha,8,,,
Mahabhringaraj,5,,,
Mahacef,20,,,
Mahaflox,6,,,
Mahagaba,5,,,
Mama,5,,,
Mamaearth,127,,,
Mamy,140,,,
Mamypoko,72,Unicharm Corporation,Unicharm brand,normalized
Manforce,72,,,
Manna,11,,,
Marvel,35,,,
Materna,5,,,
Matilda,6,,,
Matrix,8,,,
Max,12,,,
Maxgalin,13,,,
Maxical,5,,,
Maxiflo,7,,,
Maxirich,7,,,
Maxoza,5,,,
Maxrich,7,,,
Maxtra,15,,,
Maxvida,12,,,
Maxvoid,9,,,
Maybelline,8,,,
Mayuglim,11,,,
Mayurose,5,,,
Mayutel,8,,,
Mazetol,6,,,
Mclazide,5,,,
Mcrotel,8,,,
Me,10,,,
Meaxon,10,,,
Mecofol,6,,,
Meconerv,12,,,
Mecozen,6,,,
Med,73,,,
Medari,5,,,
Mederma,10,,,
Medi,29,,,
Medigold,5,,,
Mediker,5,,,
Medimet,5,,,
Medimix,29,,,
Medineuron,7,,,
Medipolis,11,,,
Medis,6,,,
Medomol,15,,,
Medplus,22,,,
Mee,80,,,
Meechu,21,,,
Meera,16,,,
Mefkind,5,,,
Meftagesic,6,,,
Meftal,17,,,
Mega,26,,,
Megaclav,5,,,
Meganeuron,9,,,
Megapen,5,,,
Meglow,11,,,
Melacare,7,,,
Melaglow,8,,,
Melalite,5,,,
Melalumin,7,,,
Melapik,5,,,
Melascreen,5,,,
Meltolan,6,,,
Meltor,5,,,
Mepresso,5,,,
Mero,7,,,
Meromac,6,,,
Merosure,6,,,
Mersilk,13,,,
Mesacol,9,,,
Met,39,,,
Metacin,10,,,
Metafort,7,,,
Metapro,6,,,
Metasens,7,,,
Metasone,5,,,
Methico,6,,,
Methora,7,,,
Methyup,5,,,
Metlin,5,,,
Meto,6,,,
Metocard,11,,,
Metofid,9,,,
Metolar,18,,,
Metopole,6,,,
Metoprol,5,,,
Metosartan,10,,,
Metpath,6,,,
Metpil,5,,,
Metpromed,15,,,
Metpure,9,,,
Metride,11,,,
Metrogyl,24,,,
Metromax,5,,,
Metsmall,8,,,
Metstop,6,,,
Metview,8,,,
Metwyn,11,,,
Mexate,5,,,
Mext,5,,,
Mhc,8,,,
Mhs,7,,,
Micro,12,,,
Microcef,10,,,
Microflox,5,,,
Microgest,6,,,
Micronac,6,,,
Micropenam,5,,,
Midrib,62,,,
Migrabeta,5,,,
Mikacin,5,,,
Milixim,9,,,
Milk,7,,,
Miloxir,5,,,
Minfin,7,,,
Minglip,6,,,
Minichek,5,,,
Minirin,5,,,
Minoil,10,,,
Minokem,6,,,
Minolast,7,,,
Minoz,7,,,
Minscalp,12,,,
Mintop,26,,,
Miofree,6,,,
Miprogen,7,,,
Mirabelle,8,,,
Mirnite,6,,,
Mithglim,5,,,
Mito,5,,,
Mms,12,,,
Modlip,11,,,
Mofecon,5,,,
Mogu,12,,,
Moisturex,12,,,
Moiz,20,,,
Moktel,5,,,
Momate,15,,,
Momoz,5,,,
Momtas,5,,,
Monast,6,,,
Moncid,5,,,
Monisons,6,,,
Monit,9,,,
Monocef,22,,,
Monoguard,5,,,
Monotrate,7,,,
Montair,14,,,
Montasma,6,,,
Montecip,6,,,
Montek,11,,,
Montemac,13,,,
Montewyn,5,,,
Monticope,5,,,
Montina,7,,,
Moods,53,,,
Moon,7,,,
Moov,25,Reckitt Benckiser (India) Ltd,RB brand,exact
Morisons,64,,,
Morr,16,,,
Mortein,15,,,
Mosi,5,,,
1,6,,,
Mother,16,,,
Mounjaro,9,,,
Movacobal,5,,,
Movicol,5,,,
Movon,7,,,
Mox,26,,,
Moxclav,16,,,
Moxicip,7,,,
Moxiforce,5,,,
Moxigram,7,,,
Moxikind,12,,,
Moza,5,,,
Mp,8,,,
Mpciferol,7,,,
Mplecet,5,,,
Mpthyro,8,,,
Mptol,6,,,
Mptus,5,,,
Mpx,5,,,
Ms,5,,,
Msn,9,,,
Mucaine,6,,,
Mucinac,6,,,
Mucobrex,5,,,
Mucolite,6,,,
Mucomix,6,,,
Mulmin,7,,,
Multani,5,,,
Multi,13,,,
Multigates,18,,,
Multivite,5,,,
Mumfer,5,,,
Muout,5,,,
Muster,9,,,
My,26,,,
Myaid,10,,,
Mycept,5,,,
Mycoclin,5,,,
Mycoderm,5,,,
Mylamin,5,,,
Myliday,5,,,
Mylomax,5,,,
Mymi,11,,,
Myo,9,,,
Myolaxin,6,,,
Myoril,7,,,
Myotan,5,,,
Myotop,5,,,
Mysore,15,,,
Nac,9,,,
Nactel,5,,,
Nadoxin,9,,,
Nan,14,Nestle India Ltd,Nestle brand,exact
Nano,7,,,
Naprosyn,12,,,
Naselin,9,,,
Nasivion,10,,,
Nasiwar,5,,,
Nasoclear,16,,,
Nasopharyngeal,9,,,
Nat,6,,,
Nature,6,,,
Natures,59,,,
Naturo,8,,,
Naturogest,11,,,
Naturolax,5,,,
Navratna,22,,,
Nazomac,5,,,
Nebi,5,,,
Nebicard,9,,,
Nebifid,5,,,
Nebilarc,5,,,
Nebilong,5,,,
Nebimol,6,,,
Nebistar,8,,,
Nebracin,6,,,
Nebula,5,,,
Nebzmart,10,,,
Nectar,5,,,
Nedol,5,,,
Needle,6,,,
Needles,7,,,
Neem,10,,,
Nefrosave,5,,,
Neksium,5,,,
Neo,30,,,
Neogadine,5,,,
Neomol,6,,,
Neopeptine,5,,,
Neopride,6,,,
Neorelax,6,,,
Neosporin,8,,,
Neptaz,5,,,
Nervijen,12,,,
Nervin,5,,,
Nervitin,5,,,
Nervmax,9,,,
Nervup,7,,,
Nervz,7,,,
Nescital,6,,,
Nestle,43,Nestle India Ltd,Indian arm of Nestle SA,exact
Nestum,8,,,
Neuciti,5,,,
Neugaba,5,,,
Neurica,6,,,
Neuro,17,,,
Neurobion,8,,,
Neurocetam,6,,,
Neurofit,7,,,
Neurokem,12,,,
Neuromin,7,,,
Neuroprime,5,,,
Neurorex,7,,,
Neurotrat,5,,,
Neurovit,5,,,
Neurozest,5,,,
Neutrogena,20,,,
Nevlon,17,,,
New,19,,,
Newbona,7,,,
Newcita,7,,,
Newtel,14,,,
Nexiron,5,,,
Nexito,8,,,
Nexovas,15,,,
Nexpro,12,,,
Nicardia,7,,,
Nice,8,,,
Nicip,9,,,
Nicogum,8,,,
Nicostar,5,,,
Nicotex,36,,,
Nihar,5,,,
Nikoran,6,,,
Nimulid,14,,,
Nippo,8,,,
Nipro,8,,,
Nisargalaya,5,,,
Nise,12,,,
Nitra,5,,,
Nivea,166,,,
Nizoclin,6,,,
Nizonide,6,,,
Nizral,6,,,
Nmc,5,,,
Nmf,20,,,
No,16,,,
Nobel,15,,,
Noblok,6,,,
Nocold,5,,,
Nodon,7,,,
Nodosis,6,,,
Nomarks,16,,,
Nootropil,6,,,
Nor,8,,,
Norflox,6,,,
Normalip,5,,,
Nortipan,5,,,
Not,8,,,
Notemp,6,,,
Nourish,12,,,
Nova,18,,,
Novamox,23,,,
Novastat,16,,,
Novel,7,,,
Novonerve,5,,,
Novotel,8,,,
Ns,34,,,
Nu,20,,,
Nucarnit,5,,,
Nucoxia,13,,,
Nudon,5,,,
Nuforce,13,,,
Nukast,5,,,
Nulet,6,,,
Nulife,15,,,
Nulong,10,,,
Numlo,6,,,
Nupenta,7,,,
Nupur,6,,,
Nureeto,5,,,
Nuro,5,,,
Nuroday,6,,,
Nurokind,25,,,
Nurozox,6,,,
Nusar,6,,,
Nutramil,5,,,
Nutri,6,,,
Nutrifacts,6,,,
Nutrihance,7,,,
Nutrimaxx,10,,,
Nutrolin,5,,,
Nutrova,19,,,
Nycil,19,,,
Nykaa,7,,,
Nyle,13,,,
O2,11,,,
Ob,6,,,
Obimet,19,,,
Ocid,7,,,
Ocupol,6,,,
Ocurest,6,,,
Ocuvir,6,,,
Odihale,8,,,
Odimont,10,,,
Odomos,19,,,
Odonil,33,,,
Odoxil,5,,,
Of,5,,,
Oflacin,5,,,
Oflin,5,,,
Oflokem,6,,,
Oflomac,18,,,
Oflox,13,,,
Oframax,5,,,
Oilatum,9,,,
Oladix,6,,,
Olanex,6,,,
Olapin,9,,,
Olay,33,,,
Olbet,6,,,
Olcure,10,,,
Old,19,,,
Oleanz,10,,,
Olemessa,7,,,
Oleptal,9,,,
Olesoft,13,,,
Olet,5,,,
Olimelt,6,,,
Oline,9,,,
Oliramp,5,,,
Olivia,6,,,
Oliza,6,,,
Olkem,13,,,
Olmark,10,,,
Olmat,13,,,
Olmax,9,,,
Olmeblu,5,,,
Olmecaid,6,,,
Olmecer,5,,,
Olmecip,6,,,
Olmedawn,9,,,
Olmedofer,13,,,
Olmepath,5,,,
Olmesar,13,,,
Olmetime,10,,,
Olmetop,6,,,
Olmetor,10,,,
Olmetrack,8,,,
Olmewyn,11,,,
Olmezest,13,,,
Olmighty,5,,,
Olmin,14,,,
Olminor,5,,,
Olmo,7,,,
Olmy,11,,,
Olopat,5,,,
Olsar,13,,,
Olsertain,14,,,
Oltha,5,,,
Olvance,10,,,
Olzic,5,,,
Olzox,10,,,
Omee,13,,,
Omeflox,5,,,
Omega,12,,,
Omen,8,,,
Omez,14,,,
Omnacortil,10,,,
Omnatax,5,,,
Omnicef,8,,,
Omnigel,15,,,
Omnivan,6,,,
Omnix,6,,,
Omron,11,Omron Healthcare India Pvt Ltd,Indian arm of Omron Corp,exact
On,6,,,
Ona,6,,,
Onabet,11,,,
Ondem,8,,,
Ondero,10,,,
One,23,,,
Onecan,6,,,
Onetouch,17,LifeScan India Pvt Ltd,Spun off from Johnson & Johnson,normalized
Only,5,,,
Oosure,5,,,
Opal,10,,,
Open,5,,,
Opox,11,,,
Opti,6,,,
Optihist,7,,,
Optimoist,6,,,
Optimum,9,,,
Oral,69,,,
Orarite,8,,,
Orasore,5,,,
Oratil,7,,,
Orbit,11,,,
Organic,17,,,
Oritel,9,,,
Orofer,16,,,
Orogard,5,,,
Orpenem,6,,,
Ors,19,,,
Ortho,10,,,
Orvas,7,,,
Orwalk,12,,,
Oryza,8,,,
Ossopan,11,,,
Osteofit,5,,,
Osteowyn,6,,,
Ostocalcium,5,,,
Otrivin,15,Haleon (formerly GSK Consumer Healthcare),GSK consumer arm spun into Haleon globally,exact
Ovazoa,5,,,
Ovigyn,6,,,
Oxalgin,6,,,
Oxetol,9,,,
Oxipod,10,,,
Oxmazetol,5,,,
Oxra,9,,,
Oxramet,17,,,
Oxring,5,,,
Oxy,13,,,
Oxygen,5,,,
Oxyglim,7,,,
Oxyrin,6,,,
Ozier,13,,,
Ozomet,8,,,
Pacimol,14,,,
Pamper,6,,,
Pampers,205,Procter & Gamble,P&G brand,exact
Pan,15,,,
Panderm,6,,,
Pangraf,5,,,
Panido,5,,,
Pankajakasthuri,11,,,
Pansec,6,,,
Pantafol,5,,,
Pantakind,7,,,
Pantene,41,,,
Panthor,5,,,
Pantin,6,,,
Pantocid,9,,,
Pantodac,7,,,
Pantop,11,,,
Pantosec,6,,,
Panwyn,7,,,
Paper,8,,,
Paperboat,5,,,
Parachute,51,,,
Paracip,6,,,
Paramet,5,,,
Parasafe,8,,,
Paraxin,5,,,
Pari,8,,,
Park,41,,,
Parle,20,,,
Paro,8,,,
Patanjali,145,Patanjali Ayurved Ltd,Private company,exact
Path,5,,,
Patroxta,5,,,
Pause,6,,,
Paxonil,5,,,
Pbren,11,,,
Pco,5,,,
Pearl,5,,,
Pears,26,,,
Pecef,6,,,
Pedia,6,,,
Pediasure,32,Abbott Nutrition,Abbott's nutrition brand,exact
Pediflor,5,,,
Pedigree,33,,,
Pee,28,,,
Peg,10,,,
Penegra,6,,,
Pentanerv,12,,,
Pentasa,5,,,
Pentasure,17,,,
Pepsigard,7,,,
Pepsodent,48,,,
Peridon,6,,,
Perinorm,7,,,
Periset,5,,,
Persinal,5,,,
Persol,6,,,
Personal,6,,,
Petril,9,,,
Petsafa,5,,,
Pevesca,5,,,
Pexep,9,,,
Pg,6,,,
Ph,8,,,
Phenergan,5,,,
Phensedyl,8,,,
Phexin,10,,,
Photoban,6,,,
Photostable,6,,,
Physiogel,8,,,
Phytoral,9,,,
Piclin,6,,,
Pigeon,49,,,
Pii,8,,,
Pilo,5,,,
Pinom,11,,,
Pio,6,,,
Piocon,6,,,
Pioglar,9,,,
Pioglit,9,,,
Piomed,6,,,
Pionorm,8,,,
Piopar,5,,,
Piopod,8,,,
Pioz,11,,,
Pirapil,5,,,
Piritexyl,6,,,
Pirox,5,,,
Placentrex,5,,,
Planep,5,,,
Planokuf,5,,,
Plaqstat,6,,,
Plaster,7,,,
Playgard,7,,,
Pleostin,6,,,
Plix,6,,,
Plum,14,,,
Podo,8,,,
Podoxim,5,,,
Polo,6,,,
Polybion,19,,,
Polyclav,6,,,
Polycrol,7,,,
Polydapa,5,,,
Polypod,6,,,
Ponds,146,,,
Potassium,6,,,
Potrate,12,,,
Pour,12,,,
Povimide,5,,,
Poviztra,6,,,
Powercort,6,,,
Powergesic,6,,,
Ppg,7,,,
Practomet,16,,,
Pramipex,8,,,
Pramirol,10,,,
Pre,13,,,
Preega,5,,,
Prega,9,,,
Pregaba,17,,,
Pregabanyl,9,,,
Pregabawyn,6,,,
Pregabid,22,,,
Pregadoc,8,,,
Pregalift,7,,,
Pregalin,20,,,
Preganerve,10,,,
Preganor,5,,,
Pregastar,8,,,
Pregavam,11,,,
Pregeb,16,,,
Prelo,6,,,
Premier,6,,,
Premium,9,,,
Prems,6,,,
Prenura,5,,,
Preva,6,,,
Prexol,7,,,
Prezivas,5,,,
Prichek,8,,,
Pridex,6,,,
Prime,7,,,
Primodil,5,,,
Pringles,13,,,
Prioglo,7,,,
Pritorva,6,,,
Prizide,8,,,
Pro,41,,,
Pro360,29,,,
Problast,5,,,
Progaba,7,,,
Progmed,5,,,
Prohance,26,,,
Prolene,30,,,
Prolet,6,,,
Prolite,5,,,
Prolol,5,,,
Prolomet,10,,,
Prolovas,6,,,
Prolus,6,,,
Prolyte,8,,,
Pronate,6,,,
Prop,5,,,
Propysalic,8,,,
Protar,5,,,
Protera,6,,,
Prothiaden,6,,,
Protinex,54,Zydus Wellness Ltd,Zydus Wellness acquired from Danone in 2022,exact
Protol,6,,,
Protopan,5,,,
Prototal,7,,,
Provanol,10,,,
Proxym,7,,,
Pru,5,,,
Psynil,8,,,
Pubergen,11,,,
Pulmo,5,,,
Pulmocef,5,,,
Pulmosmart,7,,,
Pure,34,,,
Purepet,16,,,
Puriteo,5,,,
Pushkaraj,30,,,
Puttur,5,,,
Pylodil,5,,,
Pynomax,7,,,
Pyrigesic,12,,,
Pyrocare,5,,,
Qsita,13,,,
Quel,9,,,
Quikhale,10,,,
Quser,6,,,
Qutan,10,,,
Qutipin,11,,,
Qutiwel,7,,,
R2,5,,,
Raastel,6,,,
Rabapt,5,,,
Rabekind,6,,,
Rabeloc,7,,,
Rabemac,8,,,
Rabicip,5,,,
Rabium,5,,,
Rablet,9,,,
Rabonik,6,,,
Race,5,,,
Racenerve,5,,,
Raciper,7,,,
Radant,7,,,
Rafron,8,,,
Ramace,5,,,
Ramcor,6,,,
Ramipres,6,,,
Ramisave,6,,,
Ramistar,11,,,
Ranidom,12,,,
Rantac,16,,,
Rapid,6,,,
Rapilif,11,,,
Rapitus,5,,,
Raricap,8,,,
Rastin,8,,,
Ray,7,,,
Razel,22,,,
Razo,8,,,
Rb,15,,,
Rcin,5,,,
Rd,6,,,
Rdl,11,,,
Re,16,,,
Real,7,,,
Recal,5,,,
Recita,5,,,
Reclide,8,,,
Reclimet,7,,,
Recofast,8,,,
Reconerve,6,,,
Recosulin,9,,,
Red,18,,,
Redustat,5,,,
Reflora,5,,,
Refresh,5,,,
Refzil,6,,,
Regen,5,,,
Reinforced,6,,,
Rejoice,5,,,
Rejoint,5,,,
Rejuglow,5,,,
Rejuhair,8,,,
Rejulol,8,,,
Rejunex,10,,,
Rejunuron,14,,,
Rejuroz,6,,,
Rejuv,5,,,
Rekool,9,,,
Relaxyl,10,,,
Relent,5,,,
Relidep,6,,,
Relish,7,,,
Relispray,10,,,
Reliwyn,8,,,
Remethyl,9,,,
Remetor,10,,,
Remo,13,,,
Remylin,6,,,
Renerve,19,,,
Renewa,50,,,
Renewderm,7,,,
Reno,6,,,
Renocel,5,,,
Renu,6,,,
Repace,6,,,
Repaglimed,5,,,
Resource,19,,,
Respicure,14,,,
Respira,7,,,
Restodry,5,,,
Restyl,5,,,
Resun,5,,,
Rethyro,7,,,
Retino,5,,,
Retoz,8,,,
Retro,12,,,
Revas,8,,,
Revelol,13,,,
Revital,17,Sun Pharma Consumer Healthcare Ltd,Sun Pharma's consumer arm,exact
Revize,5,,,
Revlin,7,,,
Revlon,7,,,
Revostat,5,,,
Rexcof,6,,,
Rexidin,9,,,
Rexipra,10,,,
Rexona,13,,,
Reyglim,5,,,
Rez,6,,,
Rhinoryl,6,,,
Rib,6,,,
Richar,6,,,
Riconia,8,,,
Ridacne,5,,,
Ride,7,,,
Rifa,5,,,
